,data_id,treat,age,educ,black,hisp,marr,nodegree,re74,re75,re78,outcome,pscore
1211,CPS,0.0,28.0,10.0,1.0,0.0,1.0,1.0,20593.85,18889.69,17989.84,-2604.0098,0.003
1212,CPS,0.0,43.0,12.0,0.0,1.0,1.0,0.0,2020.004,1713.339,1557.524,-462.47998,0.002
1213,CPS,0.0,48.0,12.0,0.0,1.0,1.0,0.0,25862.32,25243.55,0.0,-25862.32,0.0
1214,CPS,0.0,24.0,14.0,0.0,1.0,0.0,0.0,10141.16,10385.66,106.3963,-10034.764,0.004
1215,CPS,0.0,25.0,14.0,0.0,1.0,1.0,0.0,13530.7,11501.03,16250.56,2719.8594,0.001
1216,CPS,0.0,40.0,8.0,0.0,0.0,0.0,1.0,0.0,7902.484,2046.651,2046.651,0.008
1217,CPS,0.0,43.0,12.0,0.0,0.0,1.0,0.0,19610.3,19251.34,23049.58,3439.2793,0.0
1218,CPS,0.0,19.0,12.0,0.0,0.0,0.0,0.0,8949.931,10093.84,0.0,-8949.931,0.0
1219,CPS,0.0,27.0,15.0,0.0,1.0,1.0,0.0,10495.79,13185.73,0.0,-10495.79,0.0
1220,CPS,0.0,26.0,12.0,0.0,0.0,1.0,0.0,13822.63,15590.13,16557.93,2735.2998,0.0
1221,CPS,0.0,24.0,13.0,1.0,0.0,1.0,0.0,5619.177,13473.97,20791.61,15172.433,0.006
1222,CPS,0.0,55.0,12.0,0.0,1.0,1.0,0.0,14892.39,14607.24,13809.35,-1083.04,0.0
1223,CPS,0.0,22.0,12.0,0.0,1.0,0.0,0.0,8099.609,20313.0,20803.43,12703.82,0.001
1224,CPS,0.0,27.0,12.0,0.0,0.0,1.0,0.0,20413.6,19827.82,7239.382,-13174.218,0.0
1225,CPS,0.0,28.0,12.0,0.0,0.0,1.0,0.0,19484.91,20076.68,24577.55,5092.6406,0.0
1226,CPS,0.0,52.0,12.0,0.0,0.0,0.0,0.0,5458.517,1831.5,629.5115,-4829.006,0.001
1227,CPS,0.0,49.0,11.0,0.0,0.0,1.0,1.0,14073.41,16698.34,25564.67,11491.26,0.0
1228,CPS,0.0,31.0,12.0,0.0,0.0,1.0,0.0,7014.175,13835.61,24443.08,17428.906,0.0
1229,CPS,0.0,49.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.014
1230,CPS,0.0,52.0,15.0,1.0,0.0,1.0,0.0,14269.34,12349.65,12207.5,-2061.8398,0.0
1231,CPS,0.0,32.0,14.0,0.0,0.0,0.0,0.0,0.0,5566.113,16116.09,16116.09,0.003
1232,CPS,0.0,30.0,17.0,0.0,0.0,0.0,0.0,0.0,873.6774,0.0,0.0,0.001
1233,CPS,0.0,25.0,18.0,1.0,0.0,1.0,0.0,24271.4,25243.55,25564.67,1293.2695,0.0
1234,CPS,0.0,25.0,12.0,1.0,0.0,1.0,0.0,6908.375,13176.77,3917.453,-2990.922,0.01
1235,CPS,0.0,29.0,16.0,0.0,0.0,0.0,0.0,2292.342,8862.097,0.0,-2292.342,0.0
1236,CPS,0.0,29.0,16.0,0.0,0.0,0.0,0.0,25862.32,21535.79,25564.67,-297.6504,0.0
1237,CPS,0.0,33.0,18.0,0.0,0.0,0.0,0.0,25862.32,9904.065,25564.67,-297.6504,0.001
1238,CPS,0.0,34.0,11.0,0.0,0.0,1.0,1.0,24437.93,22554.48,23371.72,-1066.209,0.0
1239,CPS,0.0,46.0,12.0,1.0,0.0,1.0,0.0,23460.26,23598.24,25564.67,2104.4102,0.0
1240,CPS,0.0,19.0,11.0,1.0,0.0,0.0,1.0,5607.422,3054.29,94.5745,-5512.847,0.198
1241,CPS,0.0,36.0,12.0,1.0,0.0,1.0,0.0,1199.071,0.0,0.0,-1199.071,0.118
1242,CPS,0.0,42.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.0
1243,CPS,0.0,20.0,13.0,0.0,0.0,0.0,0.0,2059.189,3004.161,16088.01,14028.82,0.002
1244,CPS,0.0,19.0,12.0,0.0,0.0,0.0,0.0,1677.132,3312.097,11600.15,9923.019,0.002
1245,CPS,0.0,37.0,12.0,0.0,0.0,1.0,0.0,19624.02,19263.87,25245.48,5621.461,0.0
1246,CPS,0.0,21.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,7591.081,7591.081,0.002
1247,CPS,0.0,29.0,12.0,0.0,0.0,1.0,0.0,17288.57,16039.5,16484.04,-804.53125,0.0
1248,CPS,0.0,53.0,10.0,0.0,0.0,1.0,1.0,7462.847,6183.774,0.0,-7462.847,0.0
1249,CPS,0.0,36.0,10.0,0.0,0.0,1.0,1.0,22923.42,10204.84,25564.67,2641.25,0.0
1250,CPS,0.0,31.0,12.0,0.0,0.0,1.0,0.0,3526.68,17469.97,18368.14,14841.461,0.0
1251,CPS,0.0,33.0,14.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.0
1252,CPS,0.0,25.0,13.0,0.0,0.0,1.0,0.0,21334.46,25243.55,25564.67,4230.209,0.0
1253,CPS,0.0,32.0,9.0,0.0,0.0,1.0,1.0,20546.83,23050.4,25564.67,5017.84,0.0
1254,CPS,0.0,27.0,12.0,0.0,0.0,1.0,0.0,13973.49,13414.89,15295.95,1322.46,0.0
1255,CPS,0.0,26.0,17.0,0.0,0.0,0.0,0.0,18840.31,20219.9,25564.67,6724.3594,0.0
1256,CPS,0.0,53.0,3.0,1.0,0.0,1.0,1.0,21005.3,20096.37,21465.46,460.16016,0.0
1257,CPS,0.0,22.0,14.0,1.0,0.0,0.0,0.0,12300.28,4588.597,23837.21,11536.931,0.076
1258,CPS,0.0,52.0,3.0,1.0,0.0,1.0,1.0,25862.32,25243.55,25564.67,-297.6504,0.0
1259,CPS,0.0,37.0,13.0,0.0,0.0,1.0,0.0,16273.67,18388.4,20286.23,4012.5605,0.0
1260,CPS,0.0,34.0,16.0,0.0,0.0,1.0,0.0,25862.32,22545.53,25564.67,-297.6504,0.0
1261,CPS,0.0,53.0,12.0,0.0,0.0,1.0,0.0,2978.086,0.0,0.0,-2978.086,0.0
1262,CPS,0.0,28.0,16.0,0.0,0.0,1.0,0.0,18526.83,18622.94,22288.55,3761.7207,0.0
1263,CPS,0.0,29.0,9.0,0.0,0.0,1.0,1.0,17703.93,18331.11,19374.47,1670.541,0.0
1264,CPS,0.0,25.0,18.0,0.0,0.0,0.0,0.0,0.0,7707.339,25564.67,25564.67,0.0
1265,CPS,0.0,34.0,15.0,0.0,0.0,1.0,0.0,24445.77,24011.81,17120.94,-7324.83,0.0
1266,CPS,0.0,28.0,12.0,0.0,0.0,1.0,0.0,19641.65,21279.77,25564.67,5923.0195,0.0
1267,CPS,0.0,36.0,18.0,0.0,0.0,1.0,0.0,22414.01,12979.84,2045.174,-20368.836,0.0
1268,CPS,0.0,47.0,11.0,0.0,0.0,0.0,1.0,8060.424,4232.323,3358.873,-4701.551,0.002
1269,CPS,0.0,28.0,9.0,0.0,1.0,1.0,1.0,20013.91,16327.74,24051.48,4037.5703,0.0
1270,CPS,0.0,53.0,10.0,0.0,0.0,1.0,1.0,20603.65,18137.76,7394.544,-13209.106,0.0
1271,CPS,0.0,53.0,12.0,0.0,0.0,0.0,0.0,17104.4,5775.581,19965.56,2861.1602,0.0
1272,CPS,0.0,55.0,17.0,0.0,0.0,0.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.0
1273,CPS,0.0,18.0,8.0,0.0,0.0,0.0,1.0,1873.059,2468.855,0.0,-1873.059,0.007
1274,CPS,0.0,43.0,12.0,0.0,0.0,1.0,0.0,25862.32,21824.03,25564.67,-297.6504,0.0
1275,CPS,0.0,24.0,12.0,0.0,0.0,1.0,0.0,146.945,4921.597,11507.06,11360.114,0.002
1276,CPS,0.0,20.0,9.0,0.0,0.0,0.0,1.0,7690.122,11907.44,21418.17,13728.048,0.001
1277,CPS,0.0,43.0,6.0,0.0,0.0,1.0,1.0,22202.41,18844.94,25564.67,3362.2598,0.0
1278,CPS,0.0,28.0,11.0,0.0,0.0,1.0,1.0,12901.77,14775.53,0.0,-12901.77,0.0
1279,CPS,0.0,49.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1280,CPS,0.0,34.0,8.0,0.0,0.0,1.0,1.0,14537.76,15534.63,7342.823,-7194.9365,0.0
1281,CPS,0.0,36.0,12.0,0.0,0.0,1.0,0.0,25815.3,25243.55,25564.67,-250.63086,0.0
1282,CPS,0.0,41.0,7.0,0.0,0.0,1.0,1.0,19573.08,565.7419,0.0,-19573.08,0.0
1283,CPS,0.0,32.0,10.0,1.0,0.0,1.0,1.0,25862.32,25243.55,25564.67,-297.6504,0.0
1284,CPS,0.0,25.0,16.0,0.0,0.0,1.0,0.0,21732.19,19364.13,25564.67,3832.4805,0.0
1285,CPS,0.0,30.0,16.0,0.0,0.0,1.0,0.0,25862.32,15346.65,15216.15,-10646.17,0.0
1286,CPS,0.0,50.0,14.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.0
1287,CPS,0.0,28.0,12.0,0.0,0.0,0.0,0.0,11063.98,8595.339,7333.957,-3730.0234,0.003
1288,CPS,0.0,41.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.001
1289,CPS,0.0,30.0,8.0,0.0,0.0,1.0,1.0,3050.578,5329.79,13664.54,10613.962,0.008
1290,CPS,0.0,16.0,9.0,0.0,0.0,0.0,1.0,0.0,2293.403,5594.673,5594.673,0.003
1291,CPS,0.0,47.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.0
1292,CPS,0.0,29.0,12.0,0.0,0.0,1.0,0.0,24404.63,20277.19,0.0,-24404.63,0.0
1293,CPS,0.0,30.0,14.0,0.0,0.0,1.0,0.0,356.5866,0.0,25564.67,25208.084,0.002
1294,CPS,0.0,44.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,4499.677,4499.677,0.0
1295,CPS,0.0,16.0,10.0,0.0,0.0,0.0,1.0,0.0,2839.452,12522.25,12522.25,0.002
1296,CPS,0.0,31.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.001
1297,CPS,0.0,28.0,13.0,0.0,0.0,1.0,0.0,5154.831,6735.194,4629.717,-525.11426,0.001
1298,CPS,0.0,29.0,16.0,0.0,0.0,1.0,0.0,24204.78,23988.53,25564.67,1359.8906,0.0
1299,CPS,0.0,16.0,7.0,0.0,1.0,0.0,1.0,289.9715,0.0,7515.717,7225.745,0.02
1300,CPS,0.0,26.0,6.0,0.0,1.0,1.0,1.0,18127.14,17743.89,23402.76,5275.619,0.0
1301,CPS,0.0,32.0,8.0,0.0,1.0,1.0,1.0,17582.46,17088.63,20602.46,3020.0,0.0
1302,CPS,0.0,36.0,8.0,0.0,1.0,1.0,1.0,22999.83,22919.71,25297.2,2297.3691,0.0
1303,CPS,0.0,49.0,8.0,0.0,0.0,0.0,1.0,13391.59,13262.71,10769.67,-2621.92,0.0
1304,CPS,0.0,50.0,17.0,0.0,0.0,0.0,0.0,25862.32,9458.274,25564.67,-297.6504,0.0
1305,CPS,0.0,52.0,8.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67,-297.6504,0.0
1306,CPS,0.0,28.0,12.0,1.0,0.0,1.0,0.0,12960.55,15283.98,10345.56,-2614.9902,0.006
1307,CPS,0.0,47.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.017
1308,CPS,0.0,35.0,12.0,1.0,0.0,1.0,0.0,25862.32,24998.27,25564.67,-297.6504,0.0
1309,CPS,0.0,46.0,16.0,1.0,0.0,1.0,0.0,5207.731,461.9032,1359.508,-3848.223,0.002
1310,CPS,0.0,39.0,13.0,0.0,0.0,1.0,0.0,21477.48,25243.55,25564.67,4087.1895,0.0
1311,CPS,0.0,43.0,12.0,0.0,0.0,1.0,0.0,25862.32,25241.76,25564.67,-297.6504,0.0
1312,CPS,0.0,33.0,13.0,0.0,0.0,1.0,0.0,25860.36,25243.55,25564.67,-295.68945,0.0
1313,CPS,0.0,29.0,14.0,0.0,0.0,0.0,0.0,10515.38,3645.097,15430.42,4915.04,0.005
1314,CPS,0.0,27.0,12.0,0.0,0.0,0.0,0.0,14204.68,13713.87,23340.69,9136.01,0.001
1315,CPS,0.0,32.0,14.0,0.0,1.0,0.0,0.0,6481.255,10450.11,9806.194,3324.9395,0.005
1316,CPS,0.0,26.0,17.0,0.0,0.0,1.0,0.0,7055.32,8500.452,9849.048,2793.728,0.0
1317,CPS,0.0,38.0,5.0,0.0,1.0,1.0,1.0,21977.1,22960.89,21576.29,-400.81055,0.0
1318,CPS,0.0,47.0,11.0,0.0,0.0,0.0,1.0,19863.05,22801.55,15966.84,-3896.211,0.0
1319,CPS,0.0,20.0,8.0,0.0,0.0,1.0,1.0,209.6415,13139.18,4883.886,4674.2446,0.0
1320,CPS,0.0,28.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,96.05223,96.05223,0.465
1321,CPS,0.0,29.0,12.0,0.0,0.0,1.0,0.0,14059.7,12088.26,17939.6,3879.8994,0.0
1322,CPS,0.0,38.0,6.0,1.0,0.0,0.0,1.0,7995.768,9311.468,9515.081,1519.313,0.046
1323,CPS,0.0,31.0,14.0,1.0,0.0,0.0,0.0,7962.46,8219.371,8378.71,416.25,0.074
1324,CPS,0.0,23.0,12.0,1.0,0.0,0.0,0.0,2482.391,0.0,12538.51,10056.119,0.405
1325,CPS,0.0,54.0,7.0,1.0,0.0,1.0,1.0,16726.26,14111.32,15705.28,-1020.9795,0.0
1326,CPS,0.0,38.0,10.0,0.0,0.0,1.0,1.0,17884.19,18076.89,20428.09,2543.9004,0.0
1327,CPS,0.0,20.0,12.0,0.0,0.0,0.0,0.0,17284.65,15350.23,18459.76,1175.1094,0.0
1328,CPS,0.0,21.0,12.0,0.0,0.0,1.0,0.0,7278.676,7616.032,14527.53,7248.8545,0.0
1329,CPS,0.0,23.0,12.0,0.0,0.0,1.0,0.0,18415.15,19211.95,19968.52,1553.3691,0.0
1330,CPS,0.0,24.0,12.0,0.0,0.0,0.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.0
1331,CPS,0.0,34.0,9.0,0.0,0.0,1.0,1.0,16992.72,14754.05,20428.09,3435.3691,0.0
1332,CPS,0.0,32.0,14.0,0.0,0.0,1.0,0.0,1183.397,528.1452,478.7834,-704.6136,0.002
1333,CPS,0.0,18.0,8.0,0.0,0.0,1.0,1.0,8906.827,9171.823,2883.045,-6023.782,0.0
1334,CPS,0.0,27.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1335,CPS,0.0,43.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.0
1336,CPS,0.0,21.0,10.0,1.0,0.0,0.0,1.0,8038.872,13769.37,16312.62,8273.748,0.046
1337,CPS,0.0,23.0,12.0,1.0,0.0,1.0,0.0,10558.49,524.5645,3734.215,-6824.2754,0.079
1338,CPS,0.0,42.0,12.0,0.0,0.0,1.0,0.0,25862.32,23401.31,25564.67,-297.6504,0.0
1339,CPS,0.0,46.0,14.0,0.0,0.0,1.0,0.0,19776.84,25243.55,25564.67,5787.83,0.0
1340,CPS,0.0,51.0,8.0,0.0,0.0,1.0,1.0,20693.78,23141.71,25564.67,4870.8906,0.0
1341,CPS,0.0,41.0,10.0,0.0,0.0,1.0,1.0,22355.23,23143.5,25564.67,3209.4395,0.0
1342,CPS,0.0,22.0,16.0,0.0,0.0,1.0,0.0,577.9837,1312.306,0.0,-577.9837,0.0
1343,CPS,0.0,26.0,12.0,0.0,0.0,1.0,0.0,1422.428,556.7903,0.0,-1422.428,0.005
1344,CPS,0.0,27.0,12.0,0.0,0.0,1.0,0.0,18991.17,18791.23,18739.05,-252.11914,0.0
1345,CPS,0.0,24.0,12.0,0.0,0.0,1.0,0.0,22886.2,19616.56,25564.67,2678.4707,0.0
1346,CPS,0.0,42.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.0
1347,CPS,0.0,24.0,12.0,0.0,0.0,1.0,0.0,22229.84,17246.18,25564.67,3334.83,0.0
1348,CPS,0.0,31.0,6.0,0.0,0.0,0.0,1.0,2666.562,1321.258,0.0,-2666.562,0.054
1349,CPS,0.0,29.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,19223.75,19223.75,0.002
1350,CPS,0.0,29.0,12.0,0.0,0.0,1.0,0.0,2151.275,25243.55,0.0,-2151.275,0.0
1351,CPS,0.0,26.0,12.0,0.0,0.0,1.0,0.0,8032.994,9406.355,4709.515,-3323.479,0.001
1352,CPS,0.0,36.0,4.0,0.0,0.0,1.0,1.0,17535.44,17187.1,20147.32,2611.8809,0.0
1353,CPS,0.0,29.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.0
1354,CPS,0.0,51.0,12.0,0.0,0.0,1.0,0.0,2615.621,3808.016,2079.161,-536.4602,0.0
1355,CPS,0.0,21.0,13.0,0.0,1.0,0.0,0.0,5640.729,7660.79,7090.132,1449.4028,0.005
1356,CPS,0.0,50.0,10.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.007
1357,CPS,0.0,20.0,11.0,0.0,1.0,0.0,1.0,2239.442,3002.371,9917.023,7677.5815,0.053
1358,CPS,0.0,20.0,11.0,0.0,1.0,1.0,1.0,8822.578,9621.194,13286.24,4463.662,0.002
1359,CPS,0.0,28.0,13.0,0.0,1.0,1.0,0.0,5368.391,9023.226,4839.555,-528.83594,0.003
1360,CPS,0.0,46.0,14.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.0
1361,CPS,0.0,23.0,13.0,0.0,0.0,1.0,0.0,11538.12,13169.61,18393.26,6855.1396,0.0
1362,CPS,0.0,41.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,288.1567,288.1567,0.0
1363,CPS,0.0,29.0,17.0,0.0,0.0,1.0,0.0,12639.23,19100.95,21088.64,8449.41,0.0
1364,CPS,0.0,27.0,14.0,0.0,0.0,1.0,0.0,25862.32,20187.68,24567.2,-1295.1211,0.0
1365,CPS,0.0,29.0,18.0,0.0,0.0,1.0,0.0,22253.35,25243.55,25564.67,3311.3203,0.0
1366,CPS,0.0,52.0,16.0,0.0,0.0,1.0,0.0,15911.21,13778.32,737.3856,-15173.824,0.0
1367,CPS,0.0,37.0,12.0,0.0,0.0,1.0,0.0,17270.94,16494.24,16349.57,-921.36914,0.0
1368,CPS,0.0,28.0,18.0,0.0,0.0,1.0,0.0,4143.849,0.0,5002.104,858.2549,0.0
1369,CPS,0.0,30.0,14.0,0.0,0.0,1.0,0.0,16500.95,18660.53,15748.13,-752.81934,0.0
1370,CPS,0.0,27.0,15.0,0.0,0.0,1.0,0.0,17819.53,14890.11,19377.43,1557.9004,0.0
1371,CPS,0.0,25.0,12.0,0.0,0.0,1.0,0.0,7143.487,10204.84,9194.415,2050.9282,0.0
1372,CPS,0.0,19.0,10.0,0.0,0.0,1.0,1.0,9453.462,10849.35,11706.55,2253.088,0.0
1373,CPS,0.0,33.0,12.0,0.0,0.0,1.0,0.0,7025.931,9114.532,9187.026,2161.0952,0.0
1374,CPS,0.0,30.0,12.0,0.0,0.0,1.0,0.0,11867.28,6319.839,7797.963,-4069.3174,0.001
1375,CPS,0.0,22.0,12.0,0.0,0.0,1.0,0.0,636.7617,517.4032,0.0,-636.7617,0.002
1376,CPS,0.0,25.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02
1377,CPS,0.0,30.0,12.0,0.0,0.0,1.0,0.0,14459.39,71.6129,25564.67,11105.28,0.003
1378,CPS,0.0,24.0,16.0,0.0,0.0,1.0,0.0,0.0,5431.839,16089.49,16089.49,0.0
1379,CPS,0.0,21.0,12.0,1.0,0.0,0.0,0.0,9567.1,7053.871,585.1797,-8981.92,0.055
1380,CPS,0.0,38.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1381,CPS,0.0,20.0,14.0,0.0,0.0,0.0,0.0,2866.407,1983.677,10457.87,7591.463,0.001
1382,CPS,0.0,45.0,14.0,0.0,0.0,1.0,0.0,9143.898,14764.79,14642.79,5498.8916,0.0
1383,CPS,0.0,28.0,16.0,0.0,0.0,1.0,0.0,11792.83,18316.79,22225.01,10432.18,0.0
1384,CPS,0.0,34.0,12.0,0.0,0.0,1.0,0.0,21855.62,22260.87,25150.91,3295.291,0.0
1385,CPS,0.0,30.0,18.0,0.0,0.0,1.0,0.0,12114.15,25243.55,0.0,-12114.15,0.0
1386,CPS,0.0,49.0,8.0,0.0,0.0,1.0,1.0,23850.15,21568.02,24929.25,1079.0996,0.0
1387,CPS,0.0,23.0,14.0,0.0,0.0,0.0,0.0,2966.33,2117.952,1968.332,-997.99805,0.004
1388,CPS,0.0,24.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,10682.49,10682.49,0.001
1389,CPS,0.0,21.0,13.0,0.0,0.0,1.0,0.0,1628.151,6618.823,8272.313,6644.1626,0.0
1390,CPS,0.0,25.0,18.0,0.0,0.0,1.0,0.0,0.0,7213.21,6465.054,6465.054,0.0
1391,CPS,0.0,16.0,9.0,1.0,0.0,0.0,1.0,0.0,961.4032,0.0,0.0,0.143
1392,CPS,0.0,24.0,10.0,0.0,0.0,1.0,1.0,15198.03,15131.81,7056.144,-8141.886,0.0
1393,CPS,0.0,37.0,12.0,0.0,0.0,0.0,0.0,23765.91,25243.55,23246.12,-519.791,0.0
1394,CPS,0.0,27.0,12.0,0.0,0.0,1.0,0.0,23548.43,20860.84,22235.35,-1313.0801,0.0
1395,CPS,0.0,19.0,12.0,0.0,0.0,0.0,0.0,1820.159,2135.855,11484.89,9664.73,0.002
1396,CPS,0.0,39.0,12.0,0.0,0.0,1.0,0.0,18705.12,20726.56,25564.67,6859.551,0.0
1397,CPS,0.0,55.0,10.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67,-297.6504,0.0
1398,CPS,0.0,30.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.0
1399,CPS,0.0,20.0,14.0,0.0,0.0,0.0,0.0,3930.289,5217.0,11518.88,7588.591,0.001
1400,CPS,0.0,17.0,11.0,0.0,0.0,0.0,1.0,429.0794,2538.677,14483.2,14054.121,0.003
1401,CPS,0.0,49.0,8.0,0.0,0.0,1.0,1.0,21124.81,25243.55,25564.67,4439.8594,0.0
1402,CPS,0.0,27.0,7.0,0.0,0.0,1.0,1.0,9447.585,8421.677,25564.67,16117.085,0.001
1403,CPS,0.0,53.0,12.0,0.0,0.0,0.0,0.0,15376.33,16857.68,16543.15,1166.8203,0.0
1404,CPS,0.0,35.0,12.0,0.0,0.0,1.0,0.0,25862.32,19417.84,0.0,-25862.32,0.0
1405,CPS,0.0,33.0,9.0,0.0,0.0,1.0,1.0,16916.31,14745.1,0.0,-16916.31,0.0
1406,CPS,0.0,28.0,11.0,0.0,0.0,0.0,1.0,4892.289,0.0,424.1075,-4468.1816,0.077
1407,CPS,0.0,27.0,10.0,0.0,0.0,0.0,1.0,6444.029,0.0,1102.384,-5341.6445,0.071
1408,CPS,0.0,26.0,9.0,0.0,0.0,1.0,1.0,8554.159,9302.516,8041.788,-512.3711,0.001
1409,CPS,0.0,16.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.022
1410,CPS,0.0,19.0,8.0,0.0,1.0,0.0,1.0,368.3422,300.7742,18510.0,18141.658,0.103
1411,CPS,0.0,17.0,8.0,0.0,1.0,0.0,1.0,391.8534,300.7742,18891.26,18499.406,0.038
1412,CPS,0.0,47.0,2.0,0.0,1.0,1.0,1.0,5094.094,4654.839,183.2381,-4910.856,0.0
1413,CPS,0.0,22.0,12.0,0.0,1.0,0.0,0.0,6604.688,11091.05,10078.1,3473.4116,0.004
1414,CPS,0.0,29.0,12.0,1.0,0.0,1.0,0.0,11739.93,10929.92,14833.42,3093.4902,0.016
1415,CPS,0.0,38.0,12.0,0.0,0.0,1.0,0.0,23957.91,23936.61,25564.67,1606.7598,0.0
1416,CPS,0.0,40.0,7.0,0.0,0.0,0.0,1.0,25862.32,25243.55,20097.08,-5765.24,0.0
1417,CPS,0.0,45.0,12.0,0.0,0.0,1.0,0.0,21753.74,20859.05,17725.33,-4028.4102,0.0
1418,CPS,0.0,47.0,4.0,0.0,0.0,1.0,1.0,13873.57,13690.6,14152.19,278.62012,0.0
1419,CPS,0.0,30.0,10.0,0.0,0.0,1.0,1.0,15292.08,11789.27,10685.44,-4606.6396,0.0
1420,CPS,0.0,30.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
1421,CPS,0.0,22.0,12.0,0.0,0.0,1.0,0.0,21783.13,23761.16,25564.67,3781.539,0.0
1422,CPS,0.0,28.0,18.0,0.0,0.0,1.0,0.0,135.1894,0.0,0.0,-135.1894,0.0
1423,CPS,0.0,45.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.013
1424,CPS,0.0,17.0,10.0,0.0,1.0,0.0,1.0,0.0,635.5645,6649.77,6649.77,0.031
1425,CPS,0.0,17.0,11.0,0.0,0.0,0.0,1.0,0.0,3308.516,0.0,0.0,0.003
1426,CPS,0.0,26.0,14.0,0.0,0.0,0.0,0.0,1579.169,0.0,0.0,-1579.169,0.009
1427,CPS,0.0,24.0,10.0,0.0,0.0,1.0,1.0,8630.57,5091.677,18647.43,10016.859,0.003
1428,CPS,0.0,22.0,12.0,0.0,0.0,0.0,0.0,6996.542,8724.242,2724.928,-4271.6143,0.001
1429,CPS,0.0,20.0,7.0,0.0,0.0,0.0,1.0,1902.448,2792.903,6098.578,4196.13,0.014
1430,CPS,0.0,18.0,11.0,0.0,0.0,0.0,1.0,2400.102,5310.097,1063.963,-1336.139,0.003
1431,CPS,0.0,19.0,11.0,1.0,0.0,0.0,1.0,811.1365,859.3548,8222.071,7410.9346,0.368
1432,CPS,0.0,47.0,12.0,0.0,0.0,1.0,0.0,1565.454,0.0,0.0,-1565.454,0.0
1433,CPS,0.0,54.0,10.0,0.0,0.0,1.0,1.0,25862.32,20415.05,25564.67,-297.6504,0.0
1434,CPS,0.0,36.0,17.0,0.0,1.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.0
1435,CPS,0.0,27.0,13.0,0.0,0.0,0.0,0.0,25862.32,14596.5,25564.67,-297.6504,0.0
1436,CPS,0.0,45.0,14.0,0.0,0.0,0.0,0.0,24549.61,17054.61,25564.67,1015.06055,0.0
1437,CPS,0.0,30.0,16.0,0.0,0.0,1.0,0.0,25862.32,25241.76,25564.67,-297.6504,0.0
1438,CPS,0.0,30.0,15.0,0.0,0.0,0.0,0.0,25102.13,23347.6,24983.92,-118.21094,0.0
1439,CPS,0.0,24.0,13.0,0.0,0.0,1.0,0.0,14053.82,19079.47,4731.68,-9322.141,0.0
1440,CPS,0.0,48.0,8.0,0.0,0.0,1.0,1.0,16050.31,2116.161,11600.15,-4450.159,0.0
1441,CPS,0.0,32.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003
1442,CPS,0.0,54.0,12.0,0.0,0.0,1.0,0.0,21058.2,21303.05,22508.73,1450.5312,0.0
1443,CPS,0.0,18.0,11.0,0.0,0.0,0.0,1.0,950.2444,11911.02,0.0,-950.2444,0.001
1444,CPS,0.0,29.0,12.0,0.0,0.0,0.0,0.0,12980.14,0.0,0.0,-12980.14,0.016
1445,CPS,0.0,28.0,12.0,0.0,0.0,0.0,0.0,8640.367,10706.13,10048.54,1408.1729,0.002
